CubeToaster
Type Ctrl-C or Ctrl-Z (whichever one works) to quit the program.

Same number of people for all events other than 4BLD, 5BLD, multi BLD, and FMC? (y/n) How many competitors do you want in each heat? There will be 9 heats in 4x4 Cube
There will be 1 heats in 5x5 Cube: Blindfolded
There will be 2 heats in Rubik's Cube: Multiple Blindfolded
There will be 3 heats in 6x6 Cube
There will be 4 heats in Square-1
There will be 18 heats in Rubik's Cube
There will be 3 heats in Rubik's Cube: Fewest moves
There will be 4 heats in 5x5 Cube
There will be 3 heats in 7x7 Cube
There will be 13 heats in Pyraminx
There will be 2 heats in Rubik's Cube: With feet
There will be 4 heats in Rubik's Cube: Blindfolded
There will be 1 heats in 4x4 Cube: Blindfolded
There will be 3 heats in Megaminx
There will be 3 heats in Rubik's Clock
There will be 10 heats in Skewb
There will be 8 heats in Rubik's Cube: One-Handed
There will be 16 heats in 2x2 Cube
heatsDict[event] 9
{'wcaId': '1985FAKE83', 'heat': 1, 'gender': 'm', 'id': '49', 'name': 'Abelson Antonio', 'countryId': 'CH'}
{'wcaId': '1991FAKE12', 'heat': 16, 'gender': 'm', 'id': '200', 'name': 'Trent Laroque', 'countryId': 'US'}
{'wcaId': '1995FAKE85', 'heat': 1, 'gender': 'm', 'id': '138', 'name': 'Trent Mcconn', 'countryId': 'US'}
{'wcaId': '1994FAKE72', 'heat': 2, 'gender': 'm', 'id': '121', 'name': 'Trent Samuels', 'countryId': 'ES'}
{'wcaId': '2007FAKE32', 'heat': 3, 'gender': 'm', 'id': '129', 'name': 'Valadez Haywood', 'countryId': 'US'}
{'wcaId': '2000FAKE51', 'heat': 4, 'gender': 'm', 'id': '50', 'name': 'Valadez Laroque', 'countryId': 'CA'}
{'wcaId': '1999FAKE93', 'heat': 5, 'gender': 'm', 'id': '230', 'name': 'Valadez Nott', 'countryId': 'US'}
{'wcaId': '2011FAKE33', 'heat': 6, 'gender': 'm', 'id': '79', 'name': 'Valadez Samuels', 'countryId': 'US'}
{'wcaId': '1998FAKE44', 'heat': 7, 'gender': 'm', 'id': '99', 'name': 'Valadez Tona', 'countryId': 'US'}
{'wcaId': '1997FAKE33', 'heat': 8, 'gender': 'm', 'id': '47', 'name': 'Vesta Clow', 'countryId': 'CA'}
{'wcaId': '1994FAKE80', 'heat': 9, 'gender': 'm', 'id': '244', 'name': 'Vesta Coreen', 'countryId': 'US'}
{'wcaId': '2013FAKE12', 'heat': 10, 'gender': 'm', 'id': '186', 'name': 'Vesta Domonique', 'countryId': 'US'}
{'wcaId': '1994FAKE19', 'heat': 11, 'gender': 'f', 'id': '152', 'name': 'Vesta Laroque', 'countryId': 'US'}
{'wcaId': '2009FAKE55', 'heat': 12, 'gender': 'm', 'id': '70', 'name': 'Vesta Miera', 'countryId': 'US'}
{'wcaId': '1986FAKE19', 'heat': 13, 'gender': 'm', 'id': '238', 'name': 'Vinita Gaeta', 'countryId': 'US'}
{'wcaId': '2007FAKE8', 'heat': 14, 'gender': 'm', 'id': '65', 'name': 'Vinita Mcconn', 'countryId': 'US'}
{'wcaId': '1991FAKE54', 'heat': 15, 'gender': 'm', 'id': '246', 'name': 'Vinita Moriah', 'countryId': 'US'}
{'wcaId': '2013FAKE4', 'heat': 16, 'gender': 'm', 'id': '81', 'name': 'Vinita Valadez', 'countryId': 'US'}
{'wcaId': '1997FAKE97', 'heat': 1, 'gender': 'm', 'id': '185', 'name': 'Vinita Yi', 'countryId': 'US'}
{'wcaId': '2013FAKE39', 'heat': 2, 'gender': 'm', 'id': '105', 'name': 'Virgilio Abelson', 'countryId': 'IN'}
{'wcaId': '1992FAKE99', 'heat': 3, 'gender': 'm', 'id': '77', 'name': 'Virgilio Arnulfo', 'countryId': 'US'}
{'wcaId': '2004FAKE18', 'heat': 4, 'gender': 'm', 'id': '6', 'name': 'Virgilio Byrom', 'countryId': 'CA'}
{'wcaId': '1986FAKE65', 'heat': 5, 'gender': 'm', 'id': '179', 'name': 'Virgilio Ngan', 'countryId': 'US'}
{'wcaId': '1987FAKE44', 'heat': 6, 'gender': 'm', 'id': '69', 'name': 'Virgilio Nott', 'countryId': 'US'}
{'wcaId': '2006FAKE86', 'heat': 7, 'gender': 'f', 'id': '57', 'name': 'Virgilio Valadez', 'countryId': 'US'}
{'wcaId': '2003FAKE88', 'heat': 8, 'gender': 'm', 'id': '5', 'name': 'Virgilio Vesta', 'countryId': 'AU'}
{'wcaId': '2002FAKE23', 'heat': 9, 'gender': 'm', 'id': '120', 'name': 'Yi Brittney', 'countryId': 'US'}
{'wcaId': '1991FAKE36', 'heat': 10, 'gender': 'm', 'id': '161', 'name': 'Yi Clow', 'countryId': 'US'}
{'wcaId': '1992FAKE24', 'heat': 11, 'gender': 'm', 'id': '158', 'name': 'Yi Domonique', 'countryId': 'US'}
{'wcaId': '2013FAKE27', 'heat': 12, 'gender': 'm', 'id': '193', 'name': 'Yi Lesli', 'countryId': 'US'}
{'wcaId': '2012FAKE73', 'heat': 13, 'gender': 'm', 'id': '60', 'name': 'Yi Nott', 'countryId': 'US'}
{'wcaId': '1985FAKE33', 'heat': 14, 'gender': 'm', 'id': '133', 'name': 'Yi Pelaez', 'countryId': 'CA'}
{'wcaId': '1995FAKE19', 'heat': 15, 'gender': 'm', 'id': '75', 'name': 'Yi Samuels', 'countryId': 'US'}
{'wcaId': '2012FAKE73', 'heat': 16, 'gender': 'm', 'id': '109', 'name': 'Yi Tona', 'countryId': 'US'}
{1: 11, 2: 11, 3: 11, 4: 11, 5: 11, 6: 11, 7: 11, 8: 11, 9: 11, 10: 11, 11: 11, 12: 11, 13: 11, 14: 11, 15: 11, 16: 11}
{'444': 9, '333ft': 2, '333mbf': 2, '666': 3, 'sq1': 4, '333': 18, '333fm': 3, '555': 4, '777': 3, 'pyram': 13, '555bf': 1, '333bf': 4, '444bf': 1, 'minx': 3, 'clock': 3, 'skewb': 10, '333oh': 8, '222': 16}
[
  "Michigan2016",
  {
    "444": {
      "eventId": "444",
      "rounds": [
        {
          "results": [
            {
              "wcaId": "1985FAKE83",
              "heat": 1,
              "gender": "m",
              "id": "49",
              "name": "Abelson Antonio",
              "countryId": "CH"
            },
            {
              "wcaId": "2011FAKE22",
              "heat": 2,
              "gender": "m",
              "id": "13",
              "name": "Abelson Carmela",
              "countryId": "US"
            },
            {
              "wcaId": "1992FAKE51",
              "heat": 5,
              "gender": "m",
              "id": "67",
              "name": "Antonio Saragosa",
              "countryId": "US"
            },
            {
              "wcaId": "2013FAKE61",
              "heat": 6,
              "gender": "f",
              "id": "1",
              "name": "Antonio Tona",
              "countryId": "CN"
            },
            {
              "wcaId": "1994FAKE46",
              "heat": 7,
              "gender": "m",
              "id": "147",
              "name": "Arnulfo Gaeta",
              "countryId": "HU"
            },
            {
              "wcaId": "1984FAKE17",
              "heat": 11,
              "gender": "m",
              "id": "188",
              "name": "Arturo Lakesha",
              "countryId": "US"
            },
            {
              "wcaId": "1985FAKE17",
              "heat": 12,
              "gender": "m",
              "id": "107",
              "name": "Arturo Yi",
              "countryId": "US"
            },
            {
              "wcaId": "2003FAKE87",
              "heat": 14,
              "gender": "m",
              "id": "176",
              "name": "Athens Ogata",
              "countryId": "US"
            },
            {
              "wcaId": "1988FAKE8",
              "heat": 15,
              "gender": "m",
              "id": "117",
              "name": "Brittney Domonique",
              "countryId": "US"
            },
            {
              "wcaId": "2003FAKE26",
              "heat": 1,
              "gender": "m",
              "id": "227",
              "name": "Brittney Pelaez",
              "countryId": "US"
            },
            {
              "wcaId": "1985FAKE99",
              "heat": 3,
              "gender": "m",
              "id": "181",
              "name": "Brittney Stander",
              "countryId": "US"
            },
            {
              "wcaId": "1996FAKE90",
              "heat": 4,
              "gender": "m",
              "id": "30",
              "name": "Brittney Vesta",
              "countryId": "US"
            },
            {
              "wcaId": "2009FAKE2",
              "heat": 7,
              "gender": "m",
              "id": "250",
              "name": "Byrom Miera",
              "countryId": "CA"
            },
            {
              "wcaId": "2001FAKE32",
              "heat": 8,
              "gender": "m",
              "id": "83",
              "name": "Byrom Ogata",
              "countryId": "US"
            },
            {
              "wcaId": "1986FAKE70",
              "heat": 9,
              "gender": "m",
              "id": "125",
              "name": "Carmela Arturo",
              "countryId": "US"
            },
            {
              "wcaId": "1985FAKE13",
              "heat": 17,
              "gender": "m",
              "id": "89",
              "name": "Clow Stander",
              "countryId": "US"
            },
            {
              "wcaId": "1988FAKE33",
              "heat": 1,
              "gender": "m",
              "id": "73",
              "name": "Coreen Domonique",
              "countryId": "US"
            },
            {
              "wcaId": "2000FAKE19",
              "heat": 2,
              "gender": "m",
              "id": "48",
              "name": "Coreen Lesli",
              "countryId": "US"
            },
            {
              "wcaId": "2009FAKE21",
              "heat": 3,
              "gender": "m",
              "id": "84",
              "name": "Coreen Saragosa",
              "countryId": "US"
            },
            {
              "wcaId": "1984FAKE37",
              "heat": 9,
              "gender": "m",
              "id": "210",
              "name": "Domonique Valadez",
              "countryId": "US"
            },
            {
              "wcaId": "2015FAKE49",
              "heat": 4,
              "gender": "m",
              "id": "80",
              "name": "Farish Coreen",
              "countryId": "US"
            },
            {
              "wcaId": "1983FAKE11",
              "heat": 10,
              "gender": "m",
              "id": "8",
              "name": "Farish Hildegard",
              "countryId": "US"
            },
            {
              "wcaId": "1988FAKE10",
              "heat": 12,
              "gender": "m",
              "id": "127",
              "name": "Farish Ogata",
              "countryId": "CA"
            },
            {
              "wcaId": "2010FAKE12",
              "heat": 14,
              "gender": "m",
              "id": "119",
              "name": "Gaeta Arnulfo",
              "countryId": "US"
            },
            {
              "wcaId": "1987FAKE32",
              "heat": 16,
              "gender": "m",
              "id": "148",
              "name": "Gaeta Hildegard",
              "countryId": "US"
            },
            {
              "wcaId": "1982FAKE61",
              "heat": 1,
              "gender": "m",
              "id": "178",
              "name": "Gaeta Igoe",
              "countryId": "US"
            },
            {
              "wcaId": "2012FAKE50",
              "heat": 4,
              "gender": "m",
              "id": "168",
              "name": "Hildegard Arnulfo",
              "countryId": "US"
            },
            {
              "wcaId": "1996FAKE31",
              "heat": 5,
              "gender": "m",
              "id": "46",
              "name": "Hildegard Clow",
              "countryId": "US"
            },
            {
              "wcaId": "2006FAKE37",
              "heat": 7,
              "gender": "m",
              "id": "88",
              "name": "Hildegard Stander",
              "countryId": "US"
            },
            {
              "wcaId": "2005FAKE43",
              "heat": 8,
              "gender": "m",
              "id": "215",
              "name": "Hildegard Valadez",
              "countryId": "US"
            },
            {
              "wcaId": "2009FAKE60",
              "heat": 9,
              "gender": "m",
              "id": "153",
              "name": "Igoe Antonio",
              "countryId": "US"
            },
            {
              "wcaId": "1996FAKE57",
              "heat": 10,
              "gender": "m",
              "id": "134",
              "name": "Igoe Brittney",
              "countryId": "US"
            },
            {
              "wcaId": "2012FAKE82",
              "heat": 11,
              "gender": "m",
              "id": "145",
              "name": "Igoe Brittney",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE6",
              "heat": 13,
              "gender": "m",
              "id": "96",
              "name": "Jamee Byrom",
              "countryId": "CA"
            },
            {
              "wcaId": "2001FAKE50",
              "heat": 14,
              "gender": "m",
              "id": "197",
              "name": "Jamee Byrom",
              "countryId": "US"
            },
            {
              "wcaId": "1990FAKE64",
              "heat": 15,
              "gender": "m",
              "id": "116",
              "name": "Jamee Clow",
              "countryId": "IN"
            },
            {
              "wcaId": "1994FAKE31",
              "heat": 1,
              "gender": "m",
              "id": "20",
              "name": "Jamee Samuels",
              "countryId": "CA"
            },
            {
              "wcaId": "1998FAKE5",
              "heat": 5,
              "gender": "m",
              "id": "219",
              "name": "Lakesha Coreen",
              "countryId": "US"
            },
            {
              "wcaId": "1995FAKE90",
              "heat": 6,
              "gender": "m",
              "id": "28",
              "name": "Lakesha Lakesha",
              "countryId": "US"
            },
            {
              "wcaId": "2009FAKE38",
              "heat": 12,
              "gender": "m",
              "id": "18",
              "name": "Laroque Valadez",
              "countryId": "US"
            },
            {
              "wcaId": "2006FAKE63",
              "heat": 13,
              "gender": "m",
              "id": "253",
              "name": "Lesli Antonio",
              "countryId": "US"
            },
            {
              "wcaId": "2002FAKE98",
              "heat": 14,
              "gender": "m",
              "id": "3",
              "name": "Lesli Farish",
              "countryId": "US"
            },
            {
              "wcaId": "2003FAKE94",
              "heat": 15,
              "gender": "m",
              "id": "52",
              "name": "Lesli Haywood",
              "countryId": "US"
            },
            {
              "wcaId": "2013FAKE63",
              "heat": 1,
              "gender": "m",
              "id": "124",
              "name": "Lesli Miera",
              "countryId": "US"
            },
            {
              "wcaId": "2011FAKE82",
              "heat": 2,
              "gender": "m",
              "id": "17",
              "name": "Lesli Ogata",
              "countryId": "US"
            },
            {
              "wcaId": "1983FAKE80",
              "heat": 3,
              "gender": "m",
              "id": "146",
              "name": "Lesli Valadez",
              "countryId": "US"
            },
            {
              "wcaId": "1983FAKE37",
              "heat": 4,
              "gender": "m",
              "id": "9",
              "name": "Mcconn Carmela",
              "countryId": "US"
            },
            {
              "wcaId": "1989FAKE97",
              "heat": 8,
              "gender": "m",
              "id": "7",
              "name": "Miera Antonio",
              "countryId": "US"
            },
            {
              "wcaId": "2003FAKE33",
              "heat": 9,
              "gender": "m",
              "id": "228",
              "name": "Miera Carmela",
              "countryId": "US"
            },
            {
              "wcaId": "2006FAKE39",
              "heat": 10,
              "gender": "m",
              "id": "169",
              "name": "Miera Domonique",
              "countryId": "IN"
            },
            {
              "wcaId": "2006FAKE55",
              "heat": 1,
              "gender": "m",
              "id": "236",
              "name": "Miera Miera",
              "countryId": "US"
            },
            {
              "wcaId": "1996FAKE12",
              "heat": 14,
              "gender": "m",
              "id": "37",
              "name": "Miera Yi",
              "countryId": "CA"
            },
            {
              "wcaId": "1992FAKE90",
              "heat": 15,
              "gender": "m",
              "id": "11",
              "name": "Moriah Igoe",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE16",
              "heat": 16,
              "gender": "m",
              "id": "56",
              "name": "Moriah Nott",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE77",
              "heat": 4,
              "gender": "m",
              "id": "41",
              "name": "Ngan Vesta",
              "countryId": "US"
            },
            {
              "wcaId": "1982FAKE98",
              "heat": 7,
              "gender": "m",
              "id": "189",
              "name": "Nott Hildegard",
              "countryId": "US"
            },
            {
              "wcaId": "1997FAKE31",
              "heat": 8,
              "gender": "m",
              "id": "151",
              "name": "Nott Lesli",
              "countryId": "US"
            },
            {
              "wcaId": "2002FAKE29",
              "heat": 10,
              "gender": "m",
              "id": "233",
              "name": "Ogata Shayla",
              "countryId": "CA"
            },
            {
              "wcaId": "2001FAKE24",
              "heat": 11,
              "gender": "m",
              "id": "10",
              "name": "Pelaez Arnulfo",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE53",
              "heat": 15,
              "gender": "m",
              "id": "95",
              "name": "Poulson Jamee",
              "countryId": "US"
            },
            {
              "wcaId": "2000FAKE64",
              "heat": 16,
              "gender": "m",
              "id": "171",
              "name": "Poulson Moriah",
              "countryId": "IN"
            },
            {
              "wcaId": "1995FAKE87",
              "heat": 1,
              "gender": "m",
              "id": "62",
              "name": "Poulson Vesta",
              "countryId": "CA"
            },
            {
              "wcaId": "2012FAKE61",
              "heat": 2,
              "gender": "m",
              "id": "38",
              "name": "Samuels Brittney",
              "countryId": "US"
            },
            {
              "wcaId": "2002FAKE66",
              "heat": 6,
              "gender": "m",
              "id": "182",
              "name": "Saragosa Arnulfo",
              "countryId": "US"
            },
            {
              "wcaId": "2010FAKE75",
              "heat": 7,
              "gender": "f",
              "id": "240",
              "name": "Saragosa Arturo",
              "countryId": "US"
            },
            {
              "wcaId": "2010FAKE39",
              "heat": 7,
              "gender": "m",
              "id": "92",
              "name": "Saragosa Carmela",
              "countryId": "CA"
            },
            {
              "wcaId": "2008FAKE80",
              "heat": 8,
              "gender": "m",
              "id": "4",
              "name": "Saragosa Gaeta",
              "countryId": "US"
            },
            {
              "wcaId": "1985FAKE9",
              "heat": 9,
              "gender": "m",
              "id": "22",
              "name": "Saragosa Mcconn",
              "countryId": "US"
            },
            {
              "wcaId": "1983FAKE14",
              "heat": 11,
              "gender": "m",
              "id": "35",
              "name": "Saragosa Stander",
              "countryId": "US"
            },
            {
              "wcaId": "1991FAKE22",
              "heat": 12,
              "gender": "m",
              "id": "91",
              "name": "Shayla Mcconn",
              "countryId": "US"
            },
            {
              "wcaId": "2004FAKE29",
              "heat": 13,
              "gender": "m",
              "id": "90",
              "name": "Shayla Saragosa",
              "countryId": "CA"
            },
            {
              "wcaId": "2009FAKE53",
              "heat": 14,
              "gender": "m",
              "id": "2",
              "name": "Shayla Yi",
              "countryId": "US"
            },
            {
              "wcaId": "2001FAKE61",
              "heat": 15,
              "gender": "m",
              "id": "234",
              "name": "Stander Byrom",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE17",
              "heat": 16,
              "gender": "m",
              "id": "157",
              "name": "Stander Igoe",
              "countryId": "US"
            },
            {
              "wcaId": "2000FAKE12",
              "heat": 1,
              "gender": "m",
              "id": "25",
              "name": "Stander Lesli",
              "countryId": "US"
            },
            {
              "wcaId": "2014FAKE63",
              "heat": 3,
              "gender": "m",
              "id": "192",
              "name": "Stander Shayla",
              "countryId": "US"
            },
            {
              "wcaId": "1984FAKE54",
              "heat": 5,
              "gender": "m",
              "id": "27",
              "name": "Stander Trent",
              "countryId": "CA"
            },
            {
              "wcaId": "1993FAKE42",
              "heat": 1,
              "gender": "f",
              "id": "31",
              "name": "Tona Antonio",
              "countryId": "US"
            },
            {
              "wcaId": "1984FAKE92",
              "heat": 7,
              "gender": "m",
              "id": "212",
              "name": "Tona Coreen",
              "countryId": "US"
            },
            {
              "wcaId": "1986FAKE22",
              "heat": 8,
              "gender": "f",
              "id": "155",
              "name": "Tona Lesli",
              "countryId": "CA"
            },
            {
              "wcaId": "1982FAKE41",
              "heat": 13,
              "gender": "m",
              "id": "204",
              "name": "Trent Brittney",
              "countryId": "US"
            },
            {
              "wcaId": "1995FAKE92",
              "heat": 14,
              "gender": "m",
              "id": "93",
              "name": "Trent Haywood",
              "countryId": "CA"
            },
            {
              "wcaId": "1995FAKE85",
              "heat": 1,
              "gender": "m",
              "id": "138",
              "name": "Trent Mcconn",
              "countryId": "US"
            },
            {
              "wcaId": "1994FAKE72",
              "heat": 2,
              "gender": "m",
              "id": "121",
              "name": "Trent Samuels",
              "countryId": "ES"
            },
            {
              "wcaId": "2007FAKE32",
              "heat": 3,
              "gender": "m",
              "id": "129",
              "name": "Valadez Haywood",
              "countryId": "US"
            },
            {
              "wcaId": "2000FAKE51",
              "heat": 4,
              "gender": "m",
              "id": "50",
              "name": "Valadez Laroque",
              "countryId": "CA"
            },
            {
              "wcaId": "2011FAKE33",
              "heat": 6,
              "gender": "m",
              "id": "79",
              "name": "Valadez Samuels",
              "countryId": "US"
            },
            {
              "wcaId": "1998FAKE44",
              "heat": 7,
              "gender": "m",
              "id": "99",
              "name": "Valadez Tona",
              "countryId": "US"
            },
            {
              "wcaId": "1994FAKE80",
              "heat": 9,
              "gender": "m",
              "id": "244",
              "name": "Vesta Coreen",
              "countryId": "US"
            },
            {
              "wcaId": "2013FAKE12",
              "heat": 10,
              "gender": "m",
              "id": "186",
              "name": "Vesta Domonique",
              "countryId": "US"
            },
            {
              "wcaId": "1986FAKE19",
              "heat": 13,
              "gender": "m",
              "id": "238",
